date,instrument,maturity,observation,value,currency
2021-01-08T00:00:00.000Z,CBOT.ZS,X2024,Settle,1041,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,F2021,High,1384.5,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,F2021,Low,1360,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,F2021,Settle,1374.5,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,H2021,High,1388.75,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,H2021,Low,1354,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,H2021,Settle,1372.5,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,K2021,High,1385.5,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,K2021,Low,1352.5,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,K2021,Settle,1370,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,N2021,High,1371.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,N2021,Low,1341.5,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,N2021,Settle,1358.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,Q2021,High,1322,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,Q2021,Low,1295,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,Q2021,Settle,1310.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,U2021,High,1227.75,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,U2021,Low,1203.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,U2021,Settle,1213.75,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,X2021,High,1170,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,X2021,Low,1148.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,X2021,Settle,1155,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,F2022,High,1168,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,F2022,Low,1145.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,F2022,Settle,1151.75,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,H2022,High,1143,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,H2022,Low,1118.5,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,H2022,Settle,1126,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,K2022,High,1136,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,K2022,Low,1114.75,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,K2022,Settle,1118.75,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,N2022,High,1133.5,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,N2022,Low,1110.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,N2022,Settle,1114,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,Q2022,High,1101.75,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,Q2022,Low,1101.75,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,Q2022,Settle,1101.75,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,U2022,High,1072.75,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,U2022,Low,1071,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,U2022,Settle,1072.75,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,X2022,High,1072.75,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,X2022,Low,1043.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,X2022,Settle,1048.75,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,F2023,High,1051,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,F2023,Low,1051,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,F2023,Settle,1051,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,H2023,High,1051.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,H2023,Low,1051.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,H2023,Settle,1051.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,K2023,High,1051.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,K2023,Low,1051.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,K2023,Settle,1051.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,N2023,High,1053,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,N2023,Low,1053,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,N2023,Settle,1053,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,Q2023,High,1049.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,Q2023,Low,1049.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,Q2023,Settle,1049.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,U2023,High,1049.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,U2023,Low,1049.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,U2023,Settle,1049.25,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,X2023,High,1052.75,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,X2023,Low,1027,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,X2023,Settle,1029,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,N2024,High,1029,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,N2024,Low,1029,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,N2024,Settle,1029,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,X2024,High,1028.5,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,X2024,Low,1028.5,USD
2021-01-11T00:00:00.000Z,CBOT.ZS,X2024,Settle,1028.5,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,F2021,High,1430,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,F2021,Low,1367.5,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,F2021,Settle,1422,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,H2021,High,1428.25,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,H2021,Low,1354,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,H2021,Settle,1418.25,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,K2021,High,1423,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,K2021,Low,1354,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,K2021,Settle,1413.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,N2021,High,1407.5,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,N2021,Low,1343.25,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,N2021,Settle,1399.5,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,Q2021,High,1351.25,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,Q2021,Low,1297.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,Q2021,Settle,1343.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,U2021,High,1245,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,U2021,Low,1208,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,U2021,Settle,1239.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,X2021,High,1180,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,X2021,Low,1134,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,X2021,Settle,1176.5,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,F2022,High,1173.5,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,F2022,Low,1132.5,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,F2022,Settle,1170.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,H2022,High,1141,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,H2022,Low,1105.25,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,H2022,Settle,1136.25,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,K2022,High,1130,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,K2022,Low,1115,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,K2022,Settle,1123.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,N2022,High,1124,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,N2022,Low,1105.25,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,N2022,Settle,1115.5,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,Q2022,High,1099,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,Q2022,Low,1099,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,Q2022,Settle,1099,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,U2022,High,1065.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,U2022,Low,1065.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,U2022,Settle,1065.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,X2022,High,1054.25,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,X2022,Low,1030.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,X2022,Settle,1038.5,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,F2023,High,1040.5,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,F2023,Low,1040.5,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,F2023,Settle,1040.5,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,H2023,High,1040,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,H2023,Low,1040,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,H2023,Settle,1040,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,K2023,High,1040,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,K2023,Low,1040,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,K2023,Settle,1040,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,N2023,High,1042.25,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,N2023,Low,1042.25,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,N2023,Settle,1042.25,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,Q2023,High,1038.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,Q2023,Low,1038.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,Q2023,Settle,1038.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,U2023,High,1038.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,U2023,Low,1038.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,U2023,Settle,1038.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,X2023,High,1027,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,X2023,Low,1012.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,X2023,Settle,1012.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,N2024,High,1012.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,N2024,Low,1012.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,N2024,Settle,1012.75,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,X2024,High,1012.25,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,X2024,Low,1012.25,USD
2021-01-12T00:00:00.000Z,CBOT.ZS,X2024,Settle,1012.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,F2021,High,1438.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,F2021,Low,1410.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,F2021,Settle,1411,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,H2021,High,1436.5,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,H2021,Low,1403.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,H2021,Settle,1406.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,K2021,High,1431.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,K2021,Low,1400.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,K2021,Settle,1403.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,N2021,High,1415,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,N2021,Low,1385,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,N2021,Settle,1388.5,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,Q2021,High,1355.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,Q2021,Low,1332.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,Q2021,Settle,1336.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,U2021,High,1250.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,U2021,Low,1231.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,U2021,Settle,1233.5,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,X2021,High,1186,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,X2021,Low,1172,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,X2021,Settle,1176,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,F2022,High,1180,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,F2022,Low,1167,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,F2022,Settle,1169.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,H2022,High,1145.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,H2022,Low,1132.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,H2022,Settle,1137,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,K2022,High,1131.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,K2022,Low,1120,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,K2022,Settle,1125.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,N2022,High,1122.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,N2022,Low,1115.5,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,N2022,Settle,1116.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,Q2022,High,1100.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,Q2022,Low,1100.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,Q2022,Settle,1100.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,U2022,High,1066.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,U2022,Low,1066.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,U2022,Settle,1066.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,X2022,High,1049,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,X2022,Low,1024,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,X2022,Settle,1042.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,F2023,High,1044.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,F2023,Low,1044.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,F2023,Settle,1044.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,H2023,High,1044.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,H2023,Low,1044.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,H2023,Settle,1044.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,K2023,High,1044.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,K2023,Low,1025.5,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,K2023,Settle,1044.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,N2023,High,1046.5,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,N2023,Low,1046.5,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,N2023,Settle,1046.5,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,Q2023,High,1043,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,Q2023,Low,1043,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,Q2023,Settle,1043,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,U2023,High,1043,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,U2023,Low,1043,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,U2023,Settle,1043,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,X2023,High,1020,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,X2023,Low,1017.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,X2023,Settle,1019.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,N2024,High,1019.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,N2024,Low,1019.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,N2024,Settle,1019.75,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,X2024,High,1019.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,X2024,Low,1019.25,USD
2021-01-13T00:00:00.000Z,CBOT.ZS,X2024,Settle,1019.25,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,F2021,High,1436.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,F2021,Low,1413,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,F2021,Settle,1436.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,H2021,High,1435.75,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,H2021,Low,1403,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,H2021,Settle,1430.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,K2021,High,1433,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,K2021,Low,1401,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,K2021,Settle,1427.75,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,N2021,High,1417.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,N2021,Low,1385.75,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,N2021,Settle,1413.25,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,Q2021,High,1364.25,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,Q2021,Low,1334.25,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,Q2021,Settle,1360,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,U2021,High,1258.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,U2021,Low,1230.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,U2021,Settle,1256.75,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,X2021,High,1199,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,X2021,Low,1172.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,X2021,Settle,1196.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,F2022,High,1192.25,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,F2022,Low,1167,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,F2022,Settle,1190.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,H2022,High,1158.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,H2022,Low,1133.75,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,H2022,Settle,1154.25,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,K2022,High,1145.75,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,K2022,Low,1124,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,K2022,Settle,1141.25,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,N2022,High,1138.25,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,N2022,Low,1115,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,N2022,Settle,1132.75,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,Q2022,High,1115,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,Q2022,Low,1115,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,Q2022,Settle,1115,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,U2022,High,1081.25,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,U2022,Low,1080.75,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,U2022,Settle,1081.25,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,X2022,High,1061,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,X2022,Low,1042,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,X2022,Settle,1054.75,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,F2023,High,1056.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,F2023,Low,1056.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,F2023,Settle,1056.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,H2023,High,1056,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,H2023,Low,1056,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,H2023,Settle,1056,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,K2023,High,1056,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,K2023,Low,1056,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,K2023,Settle,1056,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,N2023,High,1057,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,N2023,Low,1057,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,N2023,Settle,1057,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,Q2023,High,1053.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,Q2023,Low,1053.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,Q2023,Settle,1053.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,U2023,High,1053.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,U2023,Low,1053.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,U2023,Settle,1053.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,X2023,High,1030,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,X2023,Low,1028,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,X2023,Settle,1028,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,N2024,High,1028,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,N2024,Low,1028,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,N2024,Settle,1028,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,X2024,High,1027.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,X2024,Low,1027.5,USD
2021-01-14T00:00:00.000Z,CBOT.ZS,X2024,Settle,1027.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,H2021,High,1434.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,H2021,Low,1413.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,H2021,Settle,1416.75,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,K2021,High,1431.75,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,K2021,Low,1410.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,K2021,Settle,1414.75,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,N2021,High,1416.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,N2021,Low,1396,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,N2021,Settle,1401,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,Q2021,High,1363.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,Q2021,Low,1349.75,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,Q2021,Settle,1354.25,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,U2021,High,1262.75,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,U2021,Low,1249.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,U2021,Settle,1256.75,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,X2021,High,1203,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,X2021,Low,1190.25,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,X2021,Settle,1197.75,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,F2022,High,1197,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,F2022,Low,1184.75,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,F2022,Settle,1191.75,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,H2022,High,1162,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,H2022,Low,1149,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,H2022,Settle,1160.25,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,K2022,High,1148.75,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,K2022,Low,1138.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,K2022,Settle,1148.25,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,N2022,High,1140,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,N2022,Low,1130.25,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,N2022,Settle,1139,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,Q2022,High,1120.25,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,Q2022,Low,1120.25,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,Q2022,Settle,1120.25,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,U2022,High,1087,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,U2022,Low,1086,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,U2022,Settle,1086.25,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,X2022,High,1061.75,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,X2022,Low,1051.75,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,X2022,Settle,1059.25,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,F2023,High,1061,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,F2023,Low,1061,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,F2023,Settle,1061,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,H2023,High,1060.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,H2023,Low,1060.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,H2023,Settle,1060.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,K2023,High,1060.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,K2023,Low,1060.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,K2023,Settle,1060.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,N2023,High,1061.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,N2023,Low,1061.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,N2023,Settle,1061.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,Q2023,High,1058,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,Q2023,Low,1058,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,Q2023,Settle,1058,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,U2023,High,1058,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,U2023,Low,1058,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,U2023,Settle,1058,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,X2023,High,1032.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,X2023,Low,1028,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,X2023,Settle,1032.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,N2024,High,1032.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,N2024,Low,1032.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,N2024,Settle,1032.5,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,X2024,High,1032,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,X2024,Low,1032,USD
2021-01-15T00:00:00.000Z,CBOT.ZS,X2024,Settle,1032,USD
2021-01-19T00:00:00.000Z,CBOT.ZS,H2021,High,1421.25,USD
2021-01-19T00:00:00.000Z,CBOT.ZS,H2021,Low,1383.25,USD
